EventId,EventTemplate,Occurrences
2b01d481,[instance: f<*>e<*>-db<*>-<*>-<*>b<*>-<*>cb<*>] Took <*>.<*> seconds to deallocate network for instance.,1
aee8780f,"[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
dd15d7a5,"[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
a00e3e46,[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
3221a6dc,"[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] <*> limit not specified, defaulting to unlimited",2
38017b13,[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] <*> <*>,3
f803f84c,[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] VM <*> (Lifecycle Event),5
f372dfee,[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
4b9bfe75,[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] Instance <*> successfully.,2
76a2cd07,[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
39fb4f9e,[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] Took <*>.<*> seconds to build instance.,1
14d12440,[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] Deleting instance files /var/lib/nova/instances/e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>_del,1
86b6d4f5,[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] Deletion of <*>complete,1
25d02fb3,[instance: e<*>dc<*>d-<*>-<*>a<*>d-<*>dd-<*>dac<*>] Took <*>.<*> seconds to deallocate network for instance.,1
4922974b,"[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
6e3ad1a9,"[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
5106bb76,[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
cf770d3f,"[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] <*> limit not specified, defaulting to unlimited",2
6d47272a,[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] <*> <*>,3
04170274,[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] VM <*> (Lifecycle Event),5
be1793a9,[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
e97a3c0e,[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] Instance <*> successfully.,2
3fe31436,[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
66aea1a3,[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] Took <*>.<*> seconds to build instance.,1
c7c8d708,[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] Deleting instance files /var/lib/nova/instances/<*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>_del,1
1de36268,[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] Deletion of <*>complete,1
3d4eba07,[instance: <*>a<*>bafe<*>-<*>-<*>ed<*>-b<*>be-e<*>f<*>b<*>] Took <*>.<*> seconds to deallocate network for instance.,1
6e1ebe36,"[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
cff83a82,"[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
a272c8c4,[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
76ed6bba,"[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] <*> limit not specified, defaulting to unlimited",2
9dc799f3,[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] <*> <*>,3
ae575687,[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] VM <*> (Lifecycle Event),5
538b5db0,[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
d1da1bf3,[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] Instance <*> successfully.,2
d3fb0c01,[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
5b145c93,[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] Took <*>.<*> seconds to build instance.,1
480a65e4,[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] Deleting instance files /var/lib/nova/instances/<*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>_del,1
ed8283ef,[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] Deletion of <*>complete,1
5b04db91,[instance: <*>c<*>-<*>c-<*>cf<*>-a<*>b-<*>d<*>fcb<*>] Took <*>.<*> seconds to deallocate network for instance.,1
a5e2cb0d,"[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
e2c265bf,"[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
8a7ae397,[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
dc5cc8db,"[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] <*> limit not specified, defaulting to unlimited",2
93aa8f78,[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] <*> <*>,3
7211f710,[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] VM <*> (Lifecycle Event),5
c48300ed,[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] During sync_power_state the instance has a pending task (spawning). Skip.,1
28dbd28f,[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] Instance <*> successfully.,2
a18bfa99,[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
8b52c7bd,[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] Took <*>.<*> seconds to build instance.,1
a6f81dad,[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] Deleting instance files /var/lib/nova/instances/<*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>_del,1
2ed0bde3,[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] Deletion of <*>complete,1
5ac9dc2b,[instance: <*>bfc-c<*>-<*>e-b<*>da-<*>ce<*>] Took <*>.<*> seconds to deallocate network for instance.,1
ebeff956,"[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
59b12077,"[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
5f5b49db,[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
e5967503,"[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] <*> limit not specified, defaulting to unlimited",2
2fd53c84,[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] <*> <*>,3
b2ad4dd6,[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] VM <*> (Lifecycle Event),5
ee20887c,[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
ed3e1971,[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] Instance <*> successfully.,2
ecaed3f6,[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
ff4d0481,[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] Took <*>.<*> seconds to build instance.,1
3a320b04,[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] Deleting instance files /var/lib/nova/instances/bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>_del,1
572ad71d,[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] Deletion of <*>complete,1
09ee5256,[instance: bbe<*>cbfc-<*>c<*>-<*>a-<*>-<*>fd<*>aa<*>] Took <*>.<*> seconds to deallocate network for instance.,1
709e8c4c,"[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
7d5d04d5,"[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
2fc24648,[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
6b1c382a,"[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] <*> limit not specified, defaulting to unlimited",2
898eb3b4,[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] <*> <*>,3
122bfa8f,[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] VM <*> (Lifecycle Event),5
e28709f9,[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] During sync_power_state the instance has a pending task (spawning). Skip.,1
3b4d8035,[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] Instance <*> successfully.,2
9def8934,[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
f1d514dd,[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] Took <*>.<*> seconds to build instance.,1
1fe57f3b,[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] Deleting instance files /var/lib/nova/instances/<*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>_del,1
7c25dea7,[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] Deletion of <*>complete,1
eadb8ef6,[instance: <*>c<*>ef<*>-c<*>-<*>b<*>-<*>c<*>-b<*>b<*>ebad<*>] Took <*>.<*> seconds to deallocate network for instance.,1
9a0633e2,"[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
1c19b889,"[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
b6b7ef09,[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
8a71f2cc,"[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] <*> limit not specified, defaulting to unlimited",2
44143e60,[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] <*> <*>,3
3c57b125,[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] VM <*> (Lifecycle Event),5
e1be559a,[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
ec0e6073,[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] Instance <*> successfully.,2
835530fd,[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
7c2596c3,[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] Took <*>.<*> seconds to build instance.,1
8e3bef68,[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] Deleting instance files /var/lib/nova/instances/c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>_del,1
623f6b3b,[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] Deletion of <*>complete,1
0d7e2aa9,[instance: c<*>dd<*>e<*>-ddc<*>-<*>-b<*>-<*>c<*>a<*>] Took <*>.<*> seconds to deallocate network for instance.,1
9550da60,"[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
8e8ce333,"[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] <*> <*> <*> MB, <*> <*>.<*> MB",2
5cd8619f,[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] Total <*> <*> <*> used: <*>.<*> <*>,2
92177410,"[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] <*> limit not specified, defaulting to unlimited",2
c83316ce,[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] <*> <*>,3
94f749b8,[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] VM <*> (Lifecycle Event),5
90ef41b9,[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] During sync_power_state the instance has a pending task (spawning). Skip.,2
c1605c51,[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] Instance <*> successfully.,2
6cb28d83,[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
0a746a81,[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] Took <*>.<*> seconds to build instance.,1
2809cbe4,[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] Deleting instance files /var/lib/nova/instances/<*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c_del,1
3adbb60f,[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] Deletion of <*>complete,1
5d03ee54,[instance: <*>d-a<*>-<*>-adfc-<*>a<*>cce<*>c] Took <*>.<*> seconds to deallocate network for instance.,1
91c2dcec,"[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
56c654f4,"[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
e9210870,[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
cbc60adf,"[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] <*> limit not specified, defaulting to unlimited",2
17c6e749,[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] <*> <*>,3
1158f8eb,[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] VM <*> (Lifecycle Event),5
d0f5382e,[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
3178dd5e,[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] Instance <*> successfully.,2
4576024d,[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
ac506680,[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] Took <*>.<*> seconds to build instance.,1
ef919885,[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] Deleting instance files /var/lib/nova/instances/<*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>_del,1
2a633a06,[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] Deletion of <*>complete,1
a0cb90cb,[instance: <*>a<*>a-f<*>b-<*>e<*>e-<*>-de<*>f<*>dc<*>] Took <*>.<*> seconds to deallocate network for instance.,1
9c1143c5,"[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
3e49b4f2,"[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] <*> <*> <*> MB, <*> <*>.<*> MB",2
0f2f7513,[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] Total <*> <*> <*> used: <*>.<*> <*>,2
30f73ad4,"[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] <*> limit not specified, defaulting to unlimited",2
bc18345b,[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] <*> <*>,3
b4028770,[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] VM <*> (Lifecycle Event),5
c4fbefa3,[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] During sync_power_state the instance has a pending task (spawning). Skip.,3
0775b9f5,[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] Instance <*> successfully.,2
2e31caa5,[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
710d7533,[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] Took <*>.<*> seconds to build instance.,1
b9e8ad7f,[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] Deleting instance files /var/lib/nova/instances/<*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae_del,1
e9d64066,[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] Deletion of <*>complete,1
e74f2486,[instance: <*>b-d<*>a<*>-<*>ad-b<*>-<*>a<*>cc<*>ae] Took <*>.<*> seconds to deallocate network for instance.,1
313df26a,"[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
df844962,"[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
9ae027d6,[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
16fef5dd,"[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] <*> limit not specified, defaulting to unlimited",2
10f19b92,[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] <*> <*>,3
af6e5e70,[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] VM <*> (Lifecycle Event),5
49175ea0,[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
1de073af,[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] Instance <*> successfully.,2
5c53c373,[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
f8cdba91,[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] Took <*>.<*> seconds to build instance.,1
4ad1951a,[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] Deleting instance files /var/lib/nova/instances/cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>_del,1
deb9d050,[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] Deletion of <*>complete,1
49ad18ca,[instance: cd<*>f<*>-<*>f-<*>bb-<*>d<*>e-fc<*>c<*>] Took <*>.<*> seconds to deallocate network for instance.,1
51a82238,"[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
cccde514,"[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
1af14223,[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
884e6f2e,"[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] <*> limit not specified, defaulting to unlimited",2
feb2e8dd,[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] <*> <*>,3
8c05b1c2,[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] VM <*> (Lifecycle Event),5
7a41750a,[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
d83bc72a,[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] Instance <*> successfully.,2
0202204d,[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
e7a92360,[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] Took <*>.<*> seconds to build instance.,1
5a445c79,[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] Deleting instance files /var/lib/nova/instances/b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>_del,1
b537732c,[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] Deletion of <*>complete,1
26a50ab6,[instance: b<*>a<*>-f<*>-<*>cd-a<*>-b<*>c<*>a<*>] Took <*>.<*> seconds to deallocate network for instance.,1
b1f97888,"[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
1e6a819f,"[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
56e1d687,[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
57d883ba,"[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] <*> limit not specified, defaulting to unlimited",2
987e7ada,[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] <*> <*>,3
cc870be5,[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] VM <*> (Lifecycle Event),5
7203fc61,[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
373f4024,[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] Instance <*> successfully.,2
b0ac7c84,[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
1d6a51c9,[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] Took <*>.<*> seconds to build instance.,1
318adf66,[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] Deleting instance files /var/lib/nova/instances/<*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>_del,1
dd28124c,[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] Deletion of <*>complete,1
01519478,[instance: <*>efdf<*>e-<*>-<*>f<*>d-<*>e<*>-<*>db<*>a<*>] Took <*>.<*> seconds to deallocate network for instance.,1
e101d06b,"[instance: f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
01201d07,"[instance: f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
ad82092c,[instance: f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
36608a2b,"[instance: f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>] <*> limit not specified, defaulting to unlimited",2
3dee57b4,[instance: f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>] <*> <*>,3
8e65d63e,[instance: f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>] VM <*> (Lifecycle Event),5
3e1212de,[instance: f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
1855ad35,[instance: f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>] Instance <*> successfully.,2
d8fcee41,[instance: f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
b59ec78b,[instance: f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>] Took <*>.<*> seconds to build instance.,1
4dba44de,[instance: f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>] Deleting instance files /var/lib/nova/instances/f<*>bd<*>-<*>c<*>-<*>d-<*>db<*>-fb<*>fb<*>df<*>c<*>_del,1
