EventId,EventTemplate,Occurrences
8d58911f,[instance: <*>f<*>e-<*>-<*>e<*>-b<*>d-<*>a<*>f<*>d<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
01daef5c,[instance: <*>f<*>e-<*>-<*>e<*>-b<*>d-<*>a<*>f<*>d<*>] Took <*>.<*> seconds to build instance.,1
4fa7f578,[instance: <*>f<*>e-<*>-<*>e<*>-b<*>d-<*>a<*>f<*>d<*>] Deleting instance files /var/lib/nova/instances/<*>f<*>e-<*>-<*>e<*>-b<*>d-<*>a<*>f<*>d<*>_del,1
5a75592e,[instance: <*>f<*>e-<*>-<*>e<*>-b<*>d-<*>a<*>f<*>d<*>] Deletion of <*>complete,1
a6fc28a5,[instance: <*>f<*>e-<*>-<*>e<*>-b<*>d-<*>a<*>f<*>d<*>] Took <*>.<*> seconds to deallocate network for instance.,1
250d5587,"[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
05b19703,"[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
1985a011,[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
b3f40d27,"[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] <*> limit not specified, defaulting to unlimited",2
cb17ecbe,[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] <*> <*>,3
fba92c3d,[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] VM <*> (Lifecycle Event),5
baee2f61,[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
78c2e13b,[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] Instance <*> successfully.,2
75c08ab9,[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
1a141fc3,[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] Took <*>.<*> seconds to build instance.,1
263f8a51,[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] Deleting instance files /var/lib/nova/instances/<*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>_del,1
6e10ab70,[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] Deletion of <*>complete,1
5edf6ace,[instance: <*>e<*>e<*>e<*>-<*>ec<*>-<*>beb-a<*>f<*>-<*>e<*>ec<*>] Took <*>.<*> seconds to deallocate network for instance.,1
d88bdf05,"[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
9342c49f,"[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
f72e49c3,[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
20054e9b,"[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] <*> limit not specified, defaulting to unlimited",2
30ec1dd3,[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] <*> <*>,3
8030349e,[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] VM <*> (Lifecycle Event),5
abc690ac,[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
6e42916a,[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] Instance <*> successfully.,2
29e6ec97,[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
c2597e1e,[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] Took <*>.<*> seconds to build instance.,1
095b1090,[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] Deleting instance files /var/lib/nova/instances/df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>_del,1
a5285e19,[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] Deletion of <*>complete,1
3d5c9fd9,[instance: df<*>d<*>-<*>af-<*>d<*>c-<*>d<*>-<*>acae<*>] Took <*>.<*> seconds to deallocate network for instance.,1
e87719d4,"[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
daf0103d,"[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
8527f9bb,[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
1a288dd9,"[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] <*> limit not specified, defaulting to unlimited",2
d8e2f48a,[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] <*> <*>,3
b1e4c2b5,[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] VM <*> (Lifecycle Event),5
8a1bdb4a,[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
4cfba8d0,[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] Instance <*> successfully.,2
8d08f333,[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
7bd68efd,[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] Took <*>.<*> seconds to build instance.,1
1989067c,[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] Deleting instance files /var/lib/nova/instances/<*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>_del,1
4da18225,[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] Deletion of <*>complete,1
8414f3f3,[instance: <*>aa<*>ff-b<*>e<*>-<*>-a<*>-<*>e<*>f<*>fe<*>ce<*>] Took <*>.<*> seconds to deallocate network for instance.,1
5cfb4367,"[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
3cbdfc9a,"[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
c3c665de,[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
d3d78741,"[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] <*> limit not specified, defaulting to unlimited",2
9505814f,[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] <*> <*>,3
a9cb40a5,[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] VM <*> (Lifecycle Event),5
3461d132,[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
79404bde,[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] Instance <*> successfully.,2
a5dc10ce,[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
1584c178,[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] Took <*>.<*> seconds to build instance.,1
05dd4b42,[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] Deleting instance files /var/lib/nova/instances/af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>_del,1
12d975ed,[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] Deletion of <*>complete,1
2ce42cd8,[instance: af<*>d<*>c-<*>bf-<*>b<*>-b<*>-<*>b<*>adc<*>ff<*>] Took <*>.<*> seconds to deallocate network for instance.,1
00838bc5,"[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
dc4303c9,"[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
4c5469b1,[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
d756f837,"[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] <*> limit not specified, defaulting to unlimited",2
380861da,[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] <*> <*>,3
a956f7bc,[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] VM <*> (Lifecycle Event),5
23f8411b,[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
954b4478,[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] Instance <*> successfully.,2
fb5c445b,[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
5a1de8bb,[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] Took <*>.<*> seconds to build instance.,1
37e36bc1,[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] Deleting instance files /var/lib/nova/instances/f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>_del,1
21941ee7,[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] Deletion of <*>complete,1
dc3c2bd9,[instance: f<*>b<*>b<*>f-<*>cc<*>-<*>a-<*>-ab<*>b<*>f<*>f<*>a<*>] Took <*>.<*> seconds to deallocate network for instance.,1
fd64ac4e,"[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
29a8eaef,"[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
b072ab05,[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
a21c597f,"[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] <*> limit not specified, defaulting to unlimited",2
035c00c3,[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] <*> <*>,3
f1e426b5,"couldn't obtain the vcpu count from domain id: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>, exception: Requested operation is not valid: cpu affinity is not supported",1
a531875e,[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] VM <*> (Lifecycle Event),5
781af475,[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
7dc69f6d,[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] Instance <*> successfully.,2
c1e9386c,[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
eea0baf4,[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] Took <*>.<*> seconds to build instance.,1
648e7fcb,[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] Deleting instance files /var/lib/nova/instances/b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>_del,1
c08709ee,[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] Deletion of <*>complete,1
3a11ecc0,[instance: b<*>d<*>-c<*>b-<*>fe-<*>-<*>f<*>b<*>b<*>d<*>] Took <*>.<*> seconds to deallocate network for instance.,1
b7278eb4,"[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
506fd1d4,"[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
8888cf58,[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
a261533a,"[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] <*> limit not specified, defaulting to unlimited",2
ed4b54d1,[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] <*> <*>,3
931c3ffa,[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] VM <*> (Lifecycle Event),5
121fd02e,[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
b2f0c581,[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] Instance <*> successfully.,2
52a9d502,[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
f7d5396c,[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] Took <*>.<*> seconds to build instance.,1
6d1e12ad,[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] Deleting instance files /var/lib/nova/instances/a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>_del,1
b5356ab9,[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] Deletion of <*>complete,1
a8f3a5c1,[instance: a<*>a<*>-<*>eba-<*>db-b<*>aa-<*>f<*>d<*>] Took <*>.<*> seconds to deallocate network for instance.,1
d4d37e99,"[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
c8a3a5f1,"[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
30f80361,[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
49f6b1fe,"[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] <*> limit not specified, defaulting to unlimited",2
1cd91661,[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] <*> <*>,3
6c9ef298,[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] VM <*> (Lifecycle Event),5
dec05350,[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
92fb23d6,[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] Instance <*> successfully.,2
16138369,[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
661583dc,[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] Took <*>.<*> seconds to build instance.,1
f17a04b2,[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] Deleting instance files /var/lib/nova/instances/d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>_del,1
39bd96aa,[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] Deletion of <*>complete,1
51318b4e,[instance: d<*>c<*>c<*>b-f<*>f<*>-<*>a<*>c-<*>e<*>-<*>d<*>ebe<*>f<*>] Took <*>.<*> seconds to deallocate network for instance.,1
b5164c6e,"[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
b8d4249f,"[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
6e449281,[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
d8c369ff,"[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] <*> limit not specified, defaulting to unlimited",2
8ed37914,[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] <*> <*>,3
b4412fcc,[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] VM <*> (Lifecycle Event),5
511a2241,[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
1cbd6413,[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] Instance <*> successfully.,2
fc797c60,[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
97a4c3f2,[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] Took <*>.<*> seconds to build instance.,1
54d15616,[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] Deleting instance files /var/lib/nova/instances/<*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>_del,1
15d7ce81,[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] Deletion of <*>complete,1
a2265791,[instance: <*>d<*>-<*>a-<*>b<*>-<*>ba-b<*>fed<*>b<*>] Took <*>.<*> seconds to deallocate network for instance.,1
3ddba6d9,"[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
b30c3f39,"[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
c20d039b,[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
0954073c,"[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] <*> limit not specified, defaulting to unlimited",2
1d427584,[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] <*> <*>,3
86db5cad,[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] VM <*> (Lifecycle Event),5
0f8c321c,[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] During sync_power_state the instance has a pending task (spawning). Skip.,3
68239c88,[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] Instance <*> successfully.,2
34f23e96,[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
3f9052e0,[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] Took <*>.<*> seconds to build instance.,1
77ea1914,[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] Deleting instance files /var/lib/nova/instances/<*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>_del,1
d88aef55,[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] Deletion of <*>complete,1
f1ec630e,[instance: <*>f<*>-<*>a-<*>ee<*>-ab<*>b-ea<*>cb<*>] Took <*>.<*> seconds to deallocate network for instance.,1
0b391ca0,"[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
f99837c9,"[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] <*> <*> <*> MB, <*> <*>.<*> MB",2
8e425ef3,[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] Total <*> <*> <*> used: <*>.<*> <*>,2
5e5490f3,"[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] <*> limit not specified, defaulting to unlimited",2
75dc8a10,[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] <*> <*>,3
a18ce9d6,[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] VM <*> (Lifecycle Event),5
fc2e56c8,[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] During sync_power_state the instance has a pending task (spawning). Skip.,2
e8cd293d,[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] Instance <*> successfully.,2
a7313a5f,[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
d34b7c74,[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] Took <*>.<*> seconds to build instance.,1
aae3554a,[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] Deleting instance files /var/lib/nova/instances/<*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d_del,1
30e7892f,[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] Deletion of <*>complete,1
265598c8,[instance: <*>dbe<*>f-<*>a<*>-<*>b-<*>b-<*>f<*>e<*>ccd<*>d] Took <*>.<*> seconds to deallocate network for instance.,1
e584d740,"[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
76a9dc7a,"[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
bcff2a95,[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
f0804e7c,"[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] <*> limit not specified, defaulting to unlimited",2
d1b9ce35,[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] <*> <*>,3
bc67d189,[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] VM <*> (Lifecycle Event),5
18a44e7d,[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
3a4d45e2,[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] Instance <*> successfully.,2
776dc9fc,[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
a2d0c6de,[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] Took <*>.<*> seconds to build instance.,1
d5e774a8,[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] Deleting instance files /var/lib/nova/instances/cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>_del,1
552202b3,[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] Deletion of <*>complete,1
0d1de760,[instance: cdd<*>e<*>a-ebc<*>-<*>d<*>-a<*>-<*>f<*>f<*>ed<*>] Took <*>.<*> seconds to deallocate network for instance.,1
dc2ffd5f,"[instance: f<*>a<*>-<*>d-<*>f<*>-<*>c<*>-c<*>e<*>fd<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
578bf3df,"[instance: f<*>a<*>-<*>d-<*>f<*>-<*>c<*>-c<*>e<*>fd<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
97925637,[instance: f<*>a<*>-<*>d-<*>f<*>-<*>c<*>-c<*>e<*>fd<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
10991feb,"[instance: f<*>a<*>-<*>d-<*>f<*>-<*>c<*>-c<*>e<*>fd<*>] <*> limit not specified, defaulting to unlimited",2
6daa1315,[instance: f<*>a<*>-<*>d-<*>f<*>-<*>c<*>-c<*>e<*>fd<*>] <*> <*>,3
