EventId,EventTemplate,Occurrences
2f8a1edf,"[instance: <*>e<*>f<*>c-<*>eab-<*>-ada<*>-ce<*>c<*>a<*>] <*> limit not specified, defaulting to unlimited",2
8a036940,[instance: <*>e<*>f<*>c-<*>eab-<*>-ada<*>-ce<*>c<*>a<*>] <*> <*>,3
af900bc0,[instance: <*>e<*>f<*>c-<*>eab-<*>-ada<*>-ce<*>c<*>a<*>] VM <*> (Lifecycle Event),5
1fe979f7,[instance: <*>e<*>f<*>c-<*>eab-<*>-ada<*>-ce<*>c<*>a<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
30e72040,[instance: <*>e<*>f<*>c-<*>eab-<*>-ada<*>-ce<*>c<*>a<*>] Instance <*> successfully.,2
5ad67851,[instance: <*>e<*>f<*>c-<*>eab-<*>-ada<*>-ce<*>c<*>a<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
6851e12e,[instance: <*>e<*>f<*>c-<*>eab-<*>-ada<*>-ce<*>c<*>a<*>] Took <*>.<*> seconds to build instance.,1
26f0e4c8,[instance: <*>e<*>f<*>c-<*>eab-<*>-ada<*>-ce<*>c<*>a<*>] Deleting instance files /var/lib/nova/instances/<*>e<*>f<*>c-<*>eab-<*>-ada<*>-ce<*>c<*>a<*>_del,1
aaf457c2,[instance: <*>e<*>f<*>c-<*>eab-<*>-ada<*>-ce<*>c<*>a<*>] Deletion of <*>complete,1
77907248,[instance: <*>e<*>f<*>c-<*>eab-<*>-ada<*>-ce<*>c<*>a<*>] Took <*>.<*> seconds to deallocate network for instance.,1
d670bcea,"[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
4c1d82a2,"[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
186a0f26,[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
c7e5a826,"[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] <*> limit not specified, defaulting to unlimited",2
b0779aff,[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] <*> <*>,3
27678954,[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] VM <*> (Lifecycle Event),5
5beab8c0,[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
77fe9983,[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] Instance <*> successfully.,2
2492d8a8,[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
05fa8501,[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] Took <*>.<*> seconds to build instance.,1
ef122b5d,[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] Deleting instance files /var/lib/nova/instances/a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>_del,1
b1945528,[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] Deletion of <*>complete,1
ae13fa5a,[instance: a<*>b<*>fd<*>-<*>b-<*>-<*>ba<*>-<*>d<*>e<*>c<*>] Took <*>.<*> seconds to deallocate network for instance.,1
13fec7fa,"[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
ec443b3d,"[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
0e8d29c0,[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
a55a8e03,"[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] <*> limit not specified, defaulting to unlimited",2
5dbc79d9,[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] <*> <*>,3
bb780783,[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] VM <*> (Lifecycle Event),5
396eb172,[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] During sync_power_state the instance has a pending task (spawning). Skip.,1
725d99d0,[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] Instance <*> successfully.,2
59b484b7,[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
bfc5b7c5,[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] Took <*>.<*> seconds to build instance.,1
f5a21444,[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] Deleting instance files /var/lib/nova/instances/<*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>_del,1
cd4b18dd,[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] Deletion of <*>complete,1
68f2eaac,[instance: <*>e-<*>c<*>-<*>ff<*>-<*>e<*>-a<*>a<*>c<*>f<*>] Took <*>.<*> seconds to deallocate network for instance.,1
30cb1216,"[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
bb8b643b,"[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
b619149d,[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
6b734e75,"[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] <*> limit not specified, defaulting to unlimited",2
dd9a5fa1,[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] <*> <*>,3
cfb81db0,[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] VM <*> (Lifecycle Event),5
cc8823c7,[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
d4787998,[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] Instance <*> successfully.,2
d24aaaba,[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
2f7ce69a,[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] Took <*>.<*> seconds to build instance.,1
41fac34c,[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] Deleting instance files /var/lib/nova/instances/<*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>_del,1
66f291b9,[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] Deletion of <*>complete,1
80e02ab6,[instance: <*>aa<*>-<*>af-<*>e<*>-bd<*>a-ef<*>c<*>f<*>dd<*>] Took <*>.<*> seconds to deallocate network for instance.,1
c26f5508,"[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
958d69b4,"[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
f07f9270,[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
2645c06e,"[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] <*> limit not specified, defaulting to unlimited",2
10f9ca29,[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] <*> <*>,3
b076bd3b,[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] VM <*> (Lifecycle Event),5
259c0725,[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
407e9fb3,[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] Instance <*> successfully.,2
fa334536,[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
c06ef118,[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] Took <*>.<*> seconds to build instance.,1
5566aad2,[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] Deleting instance files /var/lib/nova/instances/ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>_del,1
c82b25a1,[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] Deletion of <*>complete,1
153593fb,[instance: ebd<*>ffa-e<*>-<*>-b<*>-b<*>d<*>] Took <*>.<*> seconds to deallocate network for instance.,1
983f696b,"[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
7ddc4100,"[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] <*> <*> <*> MB, <*> <*>.<*> MB",2
f6300846,[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] Total <*> <*> <*> used: <*>.<*> <*>,2
0c5e7778,"[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] <*> limit not specified, defaulting to unlimited",2
f9702417,[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] <*> <*>,3
0cd32493,[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] VM <*> (Lifecycle Event),5
1d4ad9e7,[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] During sync_power_state the instance has a pending task (spawning). Skip.,1
fe312dc8,[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] Instance <*> successfully.,2
4ea8c53d,[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
710098c5,[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] Took <*>.<*> seconds to build instance.,1
ebada4b1,[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] Deleting instance files /var/lib/nova/instances/<*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f_del,1
35ac5ab6,[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] Deletion of <*>complete,1
b3d07aa6,[instance: <*>ec<*>b<*>b<*>-<*>-<*>-<*>-<*>a<*>cf<*>aa<*>f] Took <*>.<*> seconds to deallocate network for instance.,1
e1e501ea,"[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
19b13549,"[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
e45d2d5e,[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
01fff862,"[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] <*> limit not specified, defaulting to unlimited",2
2d80a34e,[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] <*> <*>,3
623c8815,[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] VM <*> (Lifecycle Event),5
52930f42,[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
e1f6fe41,[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] Instance <*> successfully.,2
bd212c64,[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
3cf7cbe1,[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] Took <*>.<*> seconds to build instance.,1
1b8c7fac,[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] Deleting instance files /var/lib/nova/instances/dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>_del,1
bd781f25,[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] Deletion of <*>complete,1
be984241,[instance: dffd<*>e<*>-<*>-<*>f<*>-<*>b<*>-a<*>a<*>ccf<*>] Took <*>.<*> seconds to deallocate network for instance.,1
7f465527,"[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
6016c132,"[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
a3e6bdd3,[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
4aabcc0e,"[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] <*> limit not specified, defaulting to unlimited",2
0f5af125,[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] <*> <*>,3
e122bc3c,[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] VM <*> (Lifecycle Event),5
ff0c7c67,[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
8c200254,[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] Instance <*> successfully.,2
db40100c,[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
3cc39717,[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] Took <*>.<*> seconds to build instance.,1
07913a8a,[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] Deleting instance files /var/lib/nova/instances/<*>fc<*>-<*>-<*>-b<*>-fe<*>_del,1
8a732278,[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] Deletion of <*>complete,1
eb2a8769,[instance: <*>fc<*>-<*>-<*>-b<*>-fe<*>] Took <*>.<*> seconds to deallocate network for instance.,1
535d418b,Running instance usage audit for host cp-<*>.slowvm<*>.tcloud-pg<*>.utah.cloudlab.us from <*>-<*>-<*> <*>:<*>:<*> to <*>-<*>-<*> <*>:<*>:<*>. <*> instances.,21
77c73830,"[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
0deb44bb,"[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] <*> <*> <*> MB, <*> <*>.<*> MB",2
af163647,[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] Total <*> <*> <*> used: <*>.<*> <*>,2
328087db,"[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] <*> limit not specified, defaulting to unlimited",2
68e0da98,[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] <*> <*>,3
7d8b6b51,"While synchronizing instance power states, found <*> instances in the database and <*> instances on the hypervisor.",27
ed6527fa,[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] VM <*> (Lifecycle Event),5
3d5f8837,[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] During sync_power_state the instance has a pending task (spawning). Skip.,3
88d6218a,[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] Instance <*> successfully.,2
40785d63,[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
2bc54007,[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] Took <*>.<*> seconds to build instance.,1
979d09f8,[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] Deleting instance files /var/lib/nova/instances/<*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f_del,1
63a7d762,[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] Deletion of <*>complete,1
2310f657,[instance: <*>c<*>fb<*>-<*>cbf-<*>e-<*>-<*>cbc<*>ec<*>f] Took <*>.<*> seconds to deallocate network for instance.,1
d2eb70d6,"[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
2c3d1c67,"[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
29a1869c,[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
352ad2b1,"[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] <*> limit not specified, defaulting to unlimited",2
44bcda20,[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] <*> <*>,3
d1986007,[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] VM <*> (Lifecycle Event),5
3c942c51,[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
b953e47b,[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] Instance <*> successfully.,2
6e913dc1,[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
87bdd9d1,[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] Took <*>.<*> seconds to build instance.,1
510731dd,[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] Deleting instance files /var/lib/nova/instances/b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>_del,1
c7452e31,[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] Deletion of <*>complete,1
62a16956,[instance: b<*>d<*>b-a<*>c-<*>f-b<*>a<*>-<*>dc<*>ce<*>] Took <*>.<*> seconds to deallocate network for instance.,1
73639d59,"[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
31847fbf,"[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] <*> <*> <*> MB, <*> <*>.<*> MB",2
55c84cab,[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] Total <*> <*> <*> used: <*>.<*> <*>,2
8f37c1d3,"[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] <*> limit not specified, defaulting to unlimited",2
a12055fe,[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] <*> <*>,3
ac8508cb,[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] VM <*> (Lifecycle Event),5
b5a9020a,[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] During sync_power_state the instance has a pending task (spawning). Skip.,2
9d2abeed,[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] Instance <*> successfully.,2
b143eb61,[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
6c690ed0,[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] Took <*>.<*> seconds to build instance.,1
3c6f6b2d,[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] Deleting instance files /var/lib/nova/instances/<*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c_del,1
a55fb9ce,[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] Deletion of <*>complete,1
6259322e,[instance: <*>c<*>e<*>-<*>f<*>-<*>-bba<*>-<*>b<*>c] Took <*>.<*> seconds to deallocate network for instance.,1
43563555,"[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
0f6bb3ad,"[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
545d62ed,[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
deebad25,"[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] <*> limit not specified, defaulting to unlimited",2
b9e65bb8,[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] <*> <*>,3
f494aa63,[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] VM <*> (Lifecycle Event),5
c7a4e2fe,[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
187ee46e,[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] Instance <*> successfully.,2
68db24b8,[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
dc465a00,[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] Took <*>.<*> seconds to build instance.,1
f5ad6737,[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] Deleting instance files /var/lib/nova/instances/<*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>_del,1
050c7528,[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] Deletion of <*>complete,1
624d50e0,[instance: <*>edcb<*>-fab<*>-<*>bca-ab<*>-<*>e<*>af<*>a<*>b<*>e<*>] Took <*>.<*> seconds to deallocate network for instance.,1
d57e8105,"[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
f506607a,"[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
d0cb2e36,[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
9bcb6b65,"[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] <*> limit not specified, defaulting to unlimited",2
16f68f73,[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] <*> <*>,3
1b4116be,[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] VM <*> (Lifecycle Event),5
d8adc176,[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] During sync_power_state the instance has a pending task (spawning). Skip.,2
c32cb5de,[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] Instance <*> successfully.,2
cccae354,[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] Took <*>.<*> seconds to <*> the instance on the hypervisor.,2
9b7c9ad3,[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] Took <*>.<*> seconds to build instance.,1
2443610f,[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] Deleting instance files /var/lib/nova/instances/<*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>_del,1
4adfbd8f,[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] Deletion of <*>complete,1
9387d87e,[instance: <*>b<*>c<*>a<*>-<*>d<*>d-<*>f<*>-<*>e<*>-d<*>c<*>c<*>] Took <*>.<*> seconds to deallocate network for instance.,1
1fa564b2,"[instance: d<*>e<*>f<*>-<*>a<*>-<*>-aab<*>-<*>cb<*>ae<*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU",1
82420c0f,"[instance: d<*>e<*>f<*>-<*>a<*>-<*>-aab<*>-<*>cb<*>ae<*>] <*> <*> <*> MB, <*> <*>.<*> MB",2
b0313264,[instance: d<*>e<*>f<*>-<*>a<*>-<*>-aab<*>-<*>cb<*>ae<*>] Total <*> <*> <*> used: <*>.<*> <*>,2
0c5a63e8,"[instance: d<*>e<*>f<*>-<*>a<*>-<*>-aab<*>-<*>cb<*>ae<*>] <*> limit not specified, defaulting to unlimited",2
15d93e68,[instance: d<*>e<*>f<*>-<*>a<*>-<*>-aab<*>-<*>cb<*>ae<*>] <*> <*>,3
f3c328ea,[instance: d<*>e<*>f<*>-<*>a<*>-<*>-aab<*>-<*>cb<*>ae<*>] VM <*> (Lifecycle Event),5
