EventId,EventTemplate,Occurrences
224,[instance <*>c<*>c<*>fd<*>-bef<*>-<*>fb<*>-<*>f-<*>be<*>ba<*>d<*>b<*>] <*>,13
225,[instance <*>c<*>c<*>fd<*>-bef<*>-<*>fb<*>-<*>f-<*>be<*>ba<*>d<*>b<*>] Took <*>.<*> seconds to <*>,4
226,[instance <*>a<*>d<*>ed-<*>a-<*>c<*>-abc<*>-b<*>c<*>bfe<*>] <*>,13
227,[instance <*>a<*>d<*>ed-<*>a-<*>c<*>-abc<*>-b<*>c<*>bfe<*>] Took <*>.<*> seconds to <*>,4
228,[instance df<*>feb<*>-<*>e<*>-<*>c<*>-af<*>e-<*>bb<*>e<*>] <*>,13
229,[instance df<*>feb<*>-<*>e<*>-<*>c<*>-af<*>e-<*>bb<*>e<*>] Took <*>.<*> seconds to <*>,4
230,[instance <*>b<*>-<*>fe<*>-<*>d<*>-<*>a-<*>b<*>b<*>f<*>] <*>,13
231,[instance <*>b<*>-<*>fe<*>-<*>d<*>-<*>a-<*>b<*>b<*>f<*>] Took <*>.<*> seconds to <*>,4
232,[instance cf<*>c-f<*>cd-<*>ce-b<*>-<*>b<*>bcd] <*>,13
233,[instance cf<*>c-f<*>cd-<*>ce-b<*>-<*>b<*>bcd] Took <*>.<*> seconds to <*>,4
234,[instance <*>d<*>f<*>d-<*>fe<*>-<*>cfa-<*>fde-<*>b<*>e<*>cd<*>c<*>] <*>,13
235,[instance <*>d<*>f<*>d-<*>fe<*>-<*>cfa-<*>fde-<*>b<*>e<*>cd<*>c<*>] Took <*>.<*> seconds to <*>,4
236,[instance <*>ab<*>fcd<*>-<*>a<*>-<*>f<*>-b<*>-e<*>e<*>b<*>a<*>] <*>,13
237,[instance <*>ab<*>fcd<*>-<*>a<*>-<*>f<*>-b<*>-e<*>e<*>b<*>a<*>] Took <*>.<*> seconds to <*>,4
238,[instance <*>ac<*>aa<*>-b<*>-<*>a-a<*>f<*>-<*>ce<*>bd<*>] <*>,13
239,[instance <*>ac<*>aa<*>-b<*>-<*>a-a<*>f<*>-<*>ce<*>bd<*>] Took <*>.<*> seconds to <*>,4
240,[instance <*>f<*>ff<*>-a<*>fb-<*>e<*>-b<*>cf-c<*>a<*>efc<*>f<*>] <*>,13
241,[instance <*>f<*>ff<*>-a<*>fb-<*>e<*>-b<*>cf-c<*>a<*>efc<*>f<*>] Took <*>.<*> seconds to <*>,4
242,[instance b<*>a<*>-<*>a<*>f-<*>df-<*>f<*>-<*>c<*>ec<*>a<*>] <*>,13
243,[instance b<*>a<*>-<*>a<*>f-<*>df-<*>f<*>-<*>c<*>ec<*>a<*>] Took <*>.<*> seconds to <*>,4
244,[instance e<*>d-b<*>c<*>-<*>edd-b<*>f-d<*>c<*>b<*>] <*>,13
245,[instance e<*>d-b<*>c<*>-<*>edd-b<*>f-d<*>c<*>b<*>] Took <*>.<*> seconds to <*>,4
246,[instance <*>e<*>a<*>c<*>-f<*>-<*>e-<*>e<*>c-<*>d<*>afdf<*>] <*>,13
247,[instance <*>e<*>a<*>c<*>-f<*>-<*>e-<*>e<*>c-<*>d<*>afdf<*>] Took <*>.<*> seconds to <*>,4
248,[instance <*>a<*>ed<*>-bc<*>-<*>ef<*>-<*>b<*>-cba<*>bafa<*>] <*>,13
249,[instance <*>a<*>ed<*>-bc<*>-<*>ef<*>-<*>b<*>-cba<*>bafa<*>] Took <*>.<*> seconds to <*>,4
250,[instance <*>eb<*>e<*>-<*>a-<*>-b<*>-d<*>ab<*>cf<*>c] <*>,13
251,[instance <*>eb<*>e<*>-<*>a-<*>-b<*>-d<*>ab<*>cf<*>c] Took <*>.<*> seconds to <*>,4
252,[instance <*>f<*>cf<*>-b<*>-<*>-<*>a<*>-<*>b<*>b<*>fb<*>] <*>,13
253,[instance <*>f<*>cf<*>-b<*>-<*>-<*>a<*>-<*>b<*>b<*>fb<*>] Took <*>.<*> seconds to <*>,4
254,[instance <*>a<*>d<*>c<*>-be<*>d-<*>a<*>-b<*>b-<*>be<*>ec<*>] <*>,13
255,[instance <*>a<*>d<*>c<*>-be<*>d-<*>a<*>-b<*>b-<*>be<*>ec<*>] Took <*>.<*> seconds to <*>,4
256,[instance <*>c<*>eea-<*>-<*>c<*>-bc<*>-bebd<*>c<*>d<*>f<*>] <*>,13
257,[instance <*>c<*>eea-<*>-<*>c<*>-bc<*>-bebd<*>c<*>d<*>f<*>] Took <*>.<*> seconds to <*>,4
258,[instance <*>f<*>d<*>-dfa<*>-<*>-<*>a<*>-<*>cf<*>db<*>] <*>,13
259,[instance <*>f<*>d<*>-dfa<*>-<*>-<*>a<*>-<*>cf<*>db<*>] Took <*>.<*> seconds to <*>,4
260,[instance <*>fd<*>ce<*>-ad<*>d-<*>f-<*>e<*>-ca<*>aa<*>] <*>,13
261,[instance <*>fd<*>ce<*>-ad<*>d-<*>f-<*>e<*>-ca<*>aa<*>] Took <*>.<*> seconds to <*>,4
262,[instance f<*>cd<*>-e<*>a-<*>fa<*>-<*>-<*>e<*>c<*>dbb] <*>,13
263,[instance f<*>cd<*>-e<*>a-<*>fa<*>-<*>-<*>e<*>c<*>dbb] Took <*>.<*> seconds to <*>,4
264,[instance d<*>bdaf<*>-<*>a<*>-<*>dee-<*>-<*>a<*>fc<*>c<*>d] <*>,13
265,[instance d<*>bdaf<*>-<*>a<*>-<*>dee-<*>-<*>a<*>fc<*>c<*>d] Took <*>.<*> seconds to <*>,4
266,[instance f<*>c<*>e<*>-<*>c-<*>-<*>-c<*>d<*>d<*>a<*>d<*>b] <*>,13
267,[instance f<*>c<*>e<*>-<*>c-<*>-<*>-c<*>d<*>d<*>a<*>d<*>b] Took <*>.<*> seconds to <*>,4
268,[instance <*>da<*>c<*>-c<*>a-<*>-<*>ad<*>-<*>f<*>] <*>,13
269,[instance <*>da<*>c<*>-c<*>a-<*>-<*>ad<*>-<*>f<*>] Took <*>.<*> seconds to <*>,4
270,[instance <*>c<*>f-fd<*>-<*>f<*>-<*>c<*>-<*>bf<*>b<*>d<*>e<*>b] <*>,13
271,[instance <*>c<*>f-fd<*>-<*>f<*>-<*>c<*>-<*>bf<*>b<*>d<*>e<*>b] Took <*>.<*> seconds to <*>,4
272,[instance <*>a<*>a-<*>-<*>-b<*>d<*>-b<*>e<*>a<*>cc<*>ab] <*>,13
273,[instance <*>a<*>a-<*>-<*>-b<*>d<*>-b<*>e<*>a<*>cc<*>ab] Took <*>.<*> seconds to <*>,4
274,[instance <*>f<*>fbbd<*>-db<*>-<*>c<*>-<*>-<*>edfffd<*>c<*>] <*>,13
275,[instance <*>f<*>fbbd<*>-db<*>-<*>c<*>-<*>-<*>edfffd<*>c<*>] Took <*>.<*> seconds to <*>,4
276,[instance <*>bcbad<*>-<*>f<*>-<*>cfe-a<*>cb-c<*>a<*>c<*>d<*>] <*>,13
277,[instance <*>bcbad<*>-<*>f<*>-<*>cfe-a<*>cb-c<*>a<*>c<*>d<*>] Took <*>.<*> seconds to <*>,4
278,[instance d<*>c<*>b<*>-<*>-<*>d<*>-ace<*>-<*>a<*>] <*>,13
279,[instance d<*>c<*>b<*>-<*>-<*>d<*>-ace<*>-<*>a<*>] Took <*>.<*> seconds to <*>,4
280,[instance <*>fd<*>c-<*>edc-<*>-baae-ba<*>d<*>a<*>acfc] <*>,13
281,[instance <*>fd<*>c-<*>edc-<*>-baae-ba<*>d<*>a<*>acfc] Took <*>.<*> seconds to <*>,4
282,[instance ae<*>dff-c<*>ad-<*>d<*>-ac<*>-bbcd<*>ccca<*>] <*>,13
283,[instance ae<*>dff-c<*>ad-<*>d<*>-ac<*>-bbcd<*>ccca<*>] Took <*>.<*> seconds to <*>,4
284,[instance <*>b<*>c<*>-<*>bd-<*>fd-bf<*>c-<*>c<*>e<*>db<*>] <*>,13
285,[instance <*>b<*>c<*>-<*>bd-<*>fd-bf<*>c-<*>c<*>e<*>db<*>] Took <*>.<*> seconds to <*>,4
286,[instance <*>abb<*>b-c<*>e<*>-<*>e<*>-a<*>-<*>ccd<*>bbb<*>] <*>,13
287,[instance <*>abb<*>b-c<*>e<*>-<*>e<*>-a<*>-<*>ccd<*>bbb<*>] Took <*>.<*> seconds to <*>,4
288,[instance <*>fe<*>d-bd<*>-<*>f<*>c-af<*>-<*>e<*>b<*>fa<*>] <*>,13
289,[instance <*>fe<*>d-bd<*>-<*>f<*>c-af<*>-<*>e<*>b<*>fa<*>] Took <*>.<*> seconds to <*>,4
290,[instance f<*>bf<*>-<*>-<*>bc-<*>d<*>-<*>cb<*>e<*>] <*>,13
291,[instance f<*>bf<*>-<*>-<*>bc-<*>d<*>-<*>cb<*>e<*>] Took <*>.<*> seconds to <*>,4
292,[instance <*>ce<*>-aa<*>a-<*>-b<*>f-e<*>c<*>d<*>a<*>f<*>] <*>,13
293,[instance <*>ce<*>-aa<*>a-<*>-b<*>f-e<*>c<*>d<*>a<*>f<*>] Took <*>.<*> seconds to <*>,4
294,[instance <*>a<*>a<*>d<*>-<*>-<*>ae-be<*>-<*>b<*>f<*>] <*>,13
295,[instance <*>a<*>a<*>d<*>-<*>-<*>ae-be<*>-<*>b<*>f<*>] Took <*>.<*> seconds to <*>,4
296,[instance <*>e<*>e<*>d-<*>e<*>f-<*>-<*>e<*>-<*>baf<*>d] <*>,13
297,[instance <*>e<*>e<*>d-<*>e<*>f-<*>-<*>e<*>-<*>baf<*>d] Took <*>.<*> seconds to <*>,4
298,[instance <*>d<*>b<*>d<*>-<*>b<*>b-<*>f<*>-a<*>-f<*>a<*>c<*>db] <*>,13
299,[instance <*>d<*>b<*>d<*>-<*>b<*>b-<*>f<*>-a<*>-f<*>a<*>c<*>db] Took <*>.<*> seconds to <*>,4
300,[instance <*>f<*>f-b<*>b-<*>ad<*>-<*>-<*>d<*>f<*>a<*>] <*>,13
301,[instance <*>f<*>f-b<*>b-<*>ad<*>-<*>-<*>d<*>f<*>a<*>] Took <*>.<*> seconds to <*>,4
302,[instance <*>e<*>c-<*>-<*>-<*>e<*>a-f<*>bcaff<*>d<*>] <*>,13
303,[instance <*>e<*>c-<*>-<*>-<*>e<*>a-f<*>bcaff<*>d<*>] Took <*>.<*> seconds to <*>,4
304,[instance bdce<*>-<*>-<*>b-af<*>-<*>c<*>dc] <*>,13
305,[instance bdce<*>-<*>-<*>b-af<*>-<*>c<*>dc] Took <*>.<*> seconds to <*>,4
306,[instance c<*>c<*>da<*>-<*>b<*>f-<*>b<*>c-<*>-a<*>d<*>a<*>a] <*>,13
307,[instance c<*>c<*>da<*>-<*>b<*>f-<*>b<*>c-<*>-a<*>d<*>a<*>a] Took <*>.<*> seconds to <*>,4
308,[instance <*>e<*>e<*>-<*>d<*>a-<*>-b<*>-<*>f<*>e<*>fecb] <*>,13
309,[instance <*>e<*>e<*>-<*>d<*>a-<*>-b<*>-<*>f<*>e<*>fecb] Took <*>.<*> seconds to <*>,4
310,[instance aa<*>a<*>c-<*>ec<*>-<*>ff-a<*>-ed<*>c<*>f<*>b<*>] <*>,13
311,[instance aa<*>a<*>c-<*>ec<*>-<*>ff-a<*>-ed<*>c<*>f<*>b<*>] Took <*>.<*> seconds to <*>,4
312,[instance <*>cf<*>-eb<*>-<*>c<*>-a<*>-<*>ccad<*>ff<*>d] <*>,13
313,[instance <*>cf<*>-eb<*>-<*>c<*>-a<*>-<*>ccad<*>ff<*>d] Took <*>.<*> seconds to <*>,4
314,[instance f<*>fc<*>ae<*>-<*>f<*>-<*>f<*>-<*>fda-<*>a<*>] <*>,13
315,[instance f<*>fc<*>ae<*>-<*>f<*>-<*>f<*>-<*>fda-<*>a<*>] Took <*>.<*> seconds to <*>,4
316,[instance b<*>ceef<*>b-<*>ee<*>-<*>d-<*>fe-fc<*>a<*>e<*>] <*>,13
317,[instance b<*>ceef<*>b-<*>ee<*>-<*>d-<*>fe-fc<*>a<*>e<*>] Took <*>.<*> seconds to <*>,4
318,[instance f<*>d<*>e<*>-<*>de-<*>b-<*>-<*>d<*>d<*>d] <*>,13
319,[instance f<*>d<*>e<*>-<*>de-<*>b-<*>-<*>d<*>d<*>d] Took <*>.<*> seconds to <*>,4
320,[instance <*>ebb<*>a<*>-<*>bf-<*>-a<*>e<*>-<*>cedc<*>fb] <*>,13
321,[instance <*>ebb<*>a<*>-<*>bf-<*>-a<*>e<*>-<*>cedc<*>fb] Took <*>.<*> seconds to <*>,4
322,[instance <*>cf<*>-a<*>a-<*>e-b<*>d-<*>be<*>bfe<*>eb] <*>,13
323,[instance <*>cf<*>-a<*>a-<*>e-b<*>d-<*>be<*>bfe<*>eb] Took <*>.<*> seconds to <*>,4
324,[instance ce<*>a<*>a-f<*>-<*>f-bb<*>f-dfd<*>c<*>] <*>,13
325,[instance ce<*>a<*>a-f<*>-<*>f-bb<*>f-dfd<*>c<*>] Took <*>.<*> seconds to <*>,4
326,[instance <*>b<*>-ee<*>d-<*>df-<*>-d<*>a<*>b<*>f<*>eb] <*>,13
327,[instance <*>b<*>-ee<*>d-<*>df-<*>-d<*>a<*>b<*>f<*>eb] Took <*>.<*> seconds to <*>,4
328,[instance <*>cbe-eed<*>-<*>e<*>-<*>f<*>-<*>a<*>a<*>a<*>e] <*>,13
329,[instance <*>cbe-eed<*>-<*>e<*>-<*>f<*>-<*>a<*>a<*>a<*>e] Took <*>.<*> seconds to <*>,4
330,[instance <*>b<*>d-ec<*>-<*>a<*>f-a<*>-<*>dcb<*>af<*>de<*>e] <*>,13
331,[instance <*>b<*>d-ec<*>-<*>a<*>f-a<*>-<*>dcb<*>af<*>de<*>e] Took <*>.<*> seconds to <*>,4
332,[instance <*>edf<*>a<*>-<*>c<*>-<*>-<*>-<*>fce<*>b<*>df<*>] <*>,13
333,[instance <*>edf<*>a<*>-<*>c<*>-<*>-<*>-<*>fce<*>b<*>df<*>] Took <*>.<*> seconds to <*>,4
334,[instance <*>fbe<*>-<*>f-<*>-a<*>-<*>b<*>a<*>f<*>] <*>,13
335,[instance <*>fbe<*>-<*>f-<*>-a<*>-<*>b<*>a<*>f<*>] Took <*>.<*> seconds to <*>,4
336,[instance <*>d<*>-e<*>-<*>a-ae<*>-<*>c<*>d<*>b<*>] <*>,13
337,[instance <*>d<*>-e<*>-<*>a-ae<*>-<*>c<*>d<*>b<*>] Took <*>.<*> seconds to <*>,4
338,[instance <*>-<*>-<*>-<*>-ffb<*>ffd<*>d<*>ac] <*>,13
339,[instance <*>-<*>-<*>-<*>-ffb<*>ffd<*>d<*>ac] Took <*>.<*> seconds to <*>,4
340,[instance b<*>e<*>f<*>e-<*>ca-<*>ef-<*>-<*>a<*>e<*>afb] <*>,13
341,[instance b<*>e<*>f<*>e-<*>ca-<*>ef-<*>-<*>a<*>e<*>afb] Took <*>.<*> seconds to <*>,4
342,[instance <*>e<*>-e<*>a<*>-<*>ee<*>-b<*>d<*>-<*>e<*>f<*>b<*>f<*>] <*>,13
343,[instance <*>e<*>-e<*>a<*>-<*>ee<*>-b<*>d<*>-<*>e<*>f<*>b<*>f<*>] Took <*>.<*> seconds to <*>,4
344,[instance f<*>fc<*>d<*>-<*>e<*>-<*>d<*>-aac<*>-<*>b<*>d<*>db<*>ea] <*>,13
345,[instance f<*>fc<*>d<*>-<*>e<*>-<*>d<*>-aac<*>-<*>b<*>d<*>db<*>ea] Took <*>.<*> seconds to <*>,4
346,[instance <*>ec<*>-<*>-<*>-ab<*>d-<*>b<*>a<*>aa] <*>,13
347,[instance <*>ec<*>-<*>-<*>-ab<*>d-<*>b<*>a<*>aa] Took <*>.<*> seconds to <*>,4
348,[instance be<*>c-fcdd-<*>b<*>-a<*>d<*>-<*>a<*>dc<*>cc] <*>,13
349,[instance be<*>c-fcdd-<*>b<*>-a<*>d<*>-<*>a<*>dc<*>cc] Took <*>.<*> seconds to <*>,4
350,[instance <*>c-a<*>d-<*>-<*>-<*>ec<*>ee<*>] <*>,13
351,[instance <*>c-a<*>d-<*>-<*>-<*>ec<*>ee<*>] Took <*>.<*> seconds to <*>,4
352,[instance d<*>b<*>a<*>d-<*>-<*>-<*>d<*>-<*>f<*>bf<*>] <*>,13
353,[instance d<*>b<*>a<*>d-<*>-<*>-<*>d<*>-<*>f<*>bf<*>] Took <*>.<*> seconds to <*>,4
354,[instance <*>fe<*>b-<*>a<*>f-<*>-bd<*>d-<*>d<*>dea<*>bce] <*>,13
355,[instance <*>fe<*>b-<*>a<*>f-<*>-bd<*>d-<*>d<*>dea<*>bce] Took <*>.<*> seconds to <*>,4
356,[instance a<*>b<*>ae-af<*>-<*>c<*>-<*>-<*>bc<*>bf<*>f] <*>,13
357,[instance a<*>b<*>ae-af<*>-<*>c<*>-<*>-<*>bc<*>bf<*>f] Took <*>.<*> seconds to <*>,4
358,[instance <*>d<*>-<*>-<*>ce-<*>c<*>c-<*>d<*>bf<*>e<*>af] <*>,13
359,[instance <*>d<*>-<*>-<*>ce-<*>c<*>c-<*>d<*>bf<*>e<*>af] Took <*>.<*> seconds to <*>,4
360,[instance <*>b<*>dddf-<*>d<*>-<*>c<*>-<*>a<*>-<*>b<*>fd<*>] <*>,13
361,[instance <*>b<*>dddf-<*>d<*>-<*>c<*>-<*>a<*>-<*>b<*>fd<*>] Took <*>.<*> seconds to <*>,4
362,[instance f<*>d<*>ad<*>-<*>d-<*>-a<*>-<*>ca<*>c<*>] <*>,13
363,[instance f<*>d<*>ad<*>-<*>d-<*>-a<*>-<*>ca<*>c<*>] Took <*>.<*> seconds to <*>,4
364,[instance <*>caef<*>b-c<*>f-<*>bf<*>-bb<*>-c<*>c<*>c<*>] <*>,13
365,[instance <*>caef<*>b-c<*>f-<*>bf<*>-bb<*>-c<*>c<*>c<*>] Took <*>.<*> seconds to <*>,4
366,[instance c<*>cd<*>d<*>-<*>-<*>-a<*>-<*>be<*>baa<*>] <*>,13
367,[instance c<*>cd<*>d<*>-<*>-<*>-a<*>-<*>be<*>baa<*>] Took <*>.<*> seconds to <*>,4
368,[instance a<*>e<*>c-<*>ef-<*>-<*>-<*>ff<*>a] <*>,13
369,[instance a<*>e<*>c-<*>ef-<*>-<*>-<*>ff<*>a] Took <*>.<*> seconds to <*>,4
370,[instance <*>ee<*>ca<*>-<*>b<*>-<*>f<*>b-<*>d<*>-<*>ec<*>e<*>a<*>] <*>,13
371,[instance <*>ee<*>ca<*>-<*>b<*>-<*>f<*>b-<*>d<*>-<*>ec<*>e<*>a<*>] Took <*>.<*> seconds to <*>,4
372,[instance <*>e<*>c-c<*>-<*>a<*>-a<*>b-<*>a<*>b<*>] <*>,13
373,[instance <*>e<*>c-c<*>-<*>a<*>-a<*>b-<*>a<*>b<*>] Took <*>.<*> seconds to <*>,4
374,[instance <*>b<*>-<*>-<*>d<*>-bc<*>c-e<*>ff<*>eeeee] <*>,13
375,[instance <*>b<*>-<*>-<*>d<*>-bc<*>c-e<*>ff<*>eeeee] Took <*>.<*> seconds to <*>,4
376,[instance <*>fd<*>be<*>-<*>fc-<*>fb<*>-<*>d<*>-fc<*>c<*>c<*>fdd<*>] <*>,13
377,[instance <*>fd<*>be<*>-<*>fc-<*>fb<*>-<*>d<*>-fc<*>c<*>c<*>fdd<*>] Took <*>.<*> seconds to <*>,4
378,[instance <*>fc<*>d-bb<*>-<*>df<*>-b<*>a-<*>a<*>dc<*>f] <*>,13
379,[instance <*>fc<*>d-bb<*>-<*>df<*>-b<*>a-<*>a<*>dc<*>f] Took <*>.<*> seconds to <*>,4
380,[instance a<*>b-<*>ad<*>-<*>ec-<*>-bec<*>b<*>ca<*>c<*>] <*>,13
381,[instance a<*>b-<*>ad<*>-<*>ec-<*>-bec<*>b<*>ca<*>c<*>] Took <*>.<*> seconds to <*>,4
382,[instance <*>bdd<*>a<*>-bfe<*>-<*>b<*>-<*>c<*>-<*>af<*>e<*>e<*>] <*>,13
383,[instance <*>bdd<*>a<*>-bfe<*>-<*>b<*>-<*>c<*>-<*>af<*>e<*>e<*>] Took <*>.<*> seconds to <*>,4
384,[instance d<*>d<*>-c<*>f-<*>e<*>c-<*>d<*>b-<*>e<*>d<*>] <*>,13
385,[instance d<*>d<*>-c<*>f-<*>e<*>c-<*>d<*>b-<*>e<*>d<*>] Took <*>.<*> seconds to <*>,4
386,[instance <*>f<*>aa<*>d-<*>d-<*>d<*>-<*>d<*>a-<*>f<*>f<*>] <*>,13
387,[instance <*>f<*>aa<*>d-<*>d-<*>d<*>-<*>d<*>a-<*>f<*>f<*>] Took <*>.<*> seconds to <*>,4
388,[instance b<*>eb<*>cb-<*>a<*>-<*>-b<*>ec-<*>ea<*>c<*>ee<*>b] <*>,13
389,[instance b<*>eb<*>cb-<*>a<*>-<*>-b<*>ec-<*>ea<*>c<*>ee<*>b] Took <*>.<*> seconds to <*>,4
390,[instance <*>d-<*>f<*>-<*>-bfcd-<*>baec<*>f<*>] <*>,13
391,[instance <*>d-<*>f<*>-<*>-bfcd-<*>baec<*>f<*>] Took <*>.<*> seconds to <*>,4
392,[instance b<*>d<*>-<*>f-<*>f-beb<*>-cf<*>fa<*>a<*>dd] <*>,13
393,[instance b<*>d<*>-<*>f-<*>f-beb<*>-cf<*>fa<*>a<*>dd] Took <*>.<*> seconds to <*>,4
394,[instance <*>bcdfd<*>-<*>b-<*>bb-<*>d<*>c-fb<*>e<*>e<*>] <*>,13
395,[instance <*>bcdfd<*>-<*>b-<*>bb-<*>d<*>c-fb<*>e<*>e<*>] Took <*>.<*> seconds to <*>,4
396,[instance <*>f<*>d<*>-<*>a-<*>d-<*>-<*>f<*>d<*>ec<*>ff] <*>,13
397,[instance <*>f<*>d<*>-<*>a-<*>d-<*>-<*>f<*>d<*>ec<*>ff] Took <*>.<*> seconds to <*>,4
398,[instance a<*>efb<*>-cace-<*>e<*>f-<*>-d<*>a<*>e<*>] <*>,13
399,[instance a<*>efb<*>-cace-<*>e<*>f-<*>-d<*>a<*>e<*>] Took <*>.<*> seconds to <*>,4
400,[instance faa<*>b-cfbd-<*>b<*>-a<*>-<*>d<*>b<*>] <*>,13
401,[instance faa<*>b-cfbd-<*>b<*>-a<*>-<*>d<*>b<*>] Took <*>.<*> seconds to <*>,4
402,[instance bd<*>cb<*>b-<*>a-<*>-<*>d<*>-<*>a<*>f<*>b<*>f<*>] <*>,13
403,[instance bd<*>cb<*>b-<*>a-<*>-<*>d<*>-<*>a<*>f<*>b<*>f<*>] Took <*>.<*> seconds to <*>,4
404,[instance <*>c<*>af<*>-<*>e<*>b-<*>f<*>-<*>d-fa<*>ae<*>a<*>eb<*>] <*>,13
405,[instance <*>c<*>af<*>-<*>e<*>b-<*>f<*>-<*>d-fa<*>ae<*>a<*>eb<*>] Took <*>.<*> seconds to <*>,4
406,[instance e<*>-<*>b<*>-<*>b<*>c-b<*>-a<*>cc<*>cc<*>] <*>,13
407,[instance e<*>-<*>b<*>-<*>b<*>c-b<*>-a<*>cc<*>cc<*>] Took <*>.<*> seconds to <*>,4
408,[instance <*>d-<*>ee<*>-<*>acd-<*>-<*>dd<*>f<*>] <*>,13
409,[instance <*>d-<*>ee<*>-<*>acd-<*>-<*>dd<*>f<*>] Took <*>.<*> seconds to <*>,4
410,[instance <*>d<*>f<*>d-c<*>af-<*>d<*>-a<*>a-ce<*>d<*>c<*>cbbc] <*>,13
411,[instance <*>d<*>f<*>d-c<*>af-<*>d<*>-a<*>a-ce<*>d<*>c<*>cbbc] Took <*>.<*> seconds to <*>,4
412,[instance a<*>bd<*>ca<*>-<*>be<*>-<*>aa-baea-<*>d<*>fd<*>ac] <*>,13
413,[instance a<*>bd<*>ca<*>-<*>be<*>-<*>aa-baea-<*>d<*>fd<*>ac] Took <*>.<*> seconds to <*>,4
414,[instance a<*>a<*>-b<*>-<*>ad<*>-<*>a<*>-ad<*>a<*>eb<*>] <*>,13
415,[instance a<*>a<*>-b<*>-<*>ad<*>-<*>a<*>-ad<*>a<*>eb<*>] Took <*>.<*> seconds to <*>,4
416,[instance <*>b<*>ace<*>-<*>-<*>c<*>-a<*>e-<*>e<*>d<*>f<*>a<*>f] <*>,8
417,[instance <*>b<*>ace<*>-<*>-<*>c<*>-a<*>e-<*>e<*>d<*>f<*>a<*>f] Took <*>.<*> seconds to <*>,2
